,phrase,label,sentiment,subjectivity,language,count
Terre,Terre,LOC,0.2055,0.37750000000000006,fr,2
Minutes,Minutes,LOC,-0.0088888888888889,0.2555555555555556,fr,2
Côte d'Ivoire,Côte d'Ivoire,LOC,0.268,0.26,fr,2
Beyoglu,Beyoglu,LOC,0.17300000000000001,0.15,fr,2
Mégapole,Mégapole,LOC,0.03749999999999999,-0.058333333333333334,fr,2
lun,lun,LOC,0.09370833333333332,0.1535416666666667,fr,2
Rio,Rio,LOC,0.0,0.0,fr,2
Tunis,Tunis,LOC,-0.0033333333333333335,0.0,fr,2
London,London,LOC,0.0,0.0,fr,2
Luanda,Luanda,LOC,0.04833333333333333,0.125,fr,2
Tel Aviv,Tel Aviv,LOC,0.0,0.0,fr,2
Brussels,Brussels,LOC,0.0,0.0,fr,2
Dubai,Dubai,LOC,0.0,0.0,fr,2
Singapore,Singapore,LOC,0.0,0.0,fr,2
Jakarta,Jakarta,LOC,0.0,0.0,fr,2
Seoul,Seoul,LOC,0.0,0.0,fr,2
Melbourne,Melbourne,LOC,0.0,0.0,fr,2
Ordre,Ordre,LOC,0.04116666666666667,0.049999999999999996,fr,2
Qamichli,Qamichli,LOC,0.0,0.0,fr,2
Syrie,Syrie,LOC,0.0,0.0,fr,2
Calédoniens,Calédoniens,LOC,0.0892857142857143,0.1285714285714286,fr,2
Lagos,Lagos,LOC,0.0,0.0,fr,2
Algérie,Algérie,LOC,0.0119047619047619,0.1880952380952381,fr,2
Tunisiens,Tunisiens,LOC,-0.0033333333333333335,0.0,fr,2
Choose France,Choose France,LOC,0.05583333333333333,1.6041666666666667,fr,2
ANNECY,ANNECY,LOC,-0.1475,0.425,fr,2
Européens,Européens,LOC,0.028173076923076926,0.1355769230769231,fr,2
Communauté nationale,Communauté nationale,LOC,-0.042857142857142864,0.24285714285714288,fr,2
Grenoble,Grenoble,LOC,-0.07300000000000001,0.2425,fr,2
Ans,Ans,LOC,0.052500000000000005,0.15625000000000003,fr,2
Reis,Reis,LOC,-0.014285714285714277,0.18142857142857144,fr,2
macronie,macronie,LOC,0.125,0.07500000000000001,fr,2
Luxembourg,Luxembourg,LOC,0.009861111111111112,0.12916666666666668,fr,2
Cour constitutionnelle de Russie,Cour constitutionnelle de Russie,LOC,-0.02999999999999999,0.06666666666666667,fr,2
place des Palais,place des Palais,LOC,0.04965909090909092,0.153125,fr,2
Berkshire Hathaway,Berkshire Hathaway,LOC,0.03,0.0,fr,2
Karnataka,Karnataka,LOC,0.16,0.21666666666666667,fr,2
l’Afrique,l’Afrique,LOC,0.1683333333333333,0.22499999999999998,fr,2
Ile-de-France,Ile-de-France,LOC,0.12305555555555556,0.13125,fr,2
RER,RER,LOC,0.10000000000000002,0.21666666666666667,fr,2
États généraux,États généraux,LOC,0.06499999999999999,0.17142857142857143,fr,2
Wokistan,Wokistan,LOC,0.06499999999999999,0.17142857142857143,fr,2
Wouter Beke,Wouter Beke,LOC,0.111875,0.159375,fr,2
Manouchian,Manouchian,LOC,0.11333333333333334,0.1475,fr,2
Haut-Karabakh,Haut-Karabakh,LOC,-0.01124999999999999,0.22499999999999998,fr,2
La Rochelle,La Rochelle,LOC,-0.19523809523809524,0.2845238095238095,fr,2
